carat,cut,color,clarity,depth,table,price,x,y,z
1.3342591462794984,Good,G,VS1,59.7,63.0,6453,6.65,6.74,4.0
1.1560793866217407,Premium,G,VVS2,61.7,59.0,7466,6.44,6.37,3.95
0.5485724590588568,Good,D,VS2,61.9,57.0,1919,5.17,5.14,3.19
1.1527006439234015,Ideal,H,SI1,62.2,56.0,5005,6.45,6.51,4.03
0.42301520471945087,Ideal,F,VS2,60.5,57.0,786,4.61,4.65,2.8
1.0159005266241266,Good,G,SI2,62.4,55.0,3539,6.13,6.17,3.84
1.3051940641648754,Premium,E,SI2,60.8,57.0,4278,6.98,6.94,4.23
1.6608224305244308,Good,G,VS2,60.5,59.0,13112,7.39,7.35,4.46
1.1370620611113795,Good,E,SI2,60.4,59.0,3825,6.34,6.37,3.84
0.9819854281122556,Premium,G,SI1,62.3,57.0,2898,5.9,5.85,3.66
0.5324635151411073,Premium,F,VVS2,62.0,56.0,2016,5.08,5.05,3.14
1.09377998825621,Very Good,H,SI1,61.4,55.0,4469,6.49,6.44,3.97
0.35358043857071336,Very Good,H,VS2,62.0,55.0,507,4.36,4.38,2.71
1.6570755063110176,Good,H,VS1,58.1,69.0,7338,7.49,7.34,4.32
1.328859403125827,Good,E,SI2,62.1,55.0,7336,6.91,6.84,4.27
1.2473199784710018,Premium,I,VS1,61.7,53.0,5863,6.75,6.77,4.17
0.6323219058021399,Very Good,D,VVS2,61.6,54.0,2583,5.25,5.27,3.24
0.36124880254753583,Good,E,VS2,64.1,54.0,556,4.34,4.37,2.79
0.4538887235259752,Good,E,SI2,63.5,55.0,638,4.69,4.73,2.99
2.437962165250396,Premium,J,SI1,61.7,57.0,14130,8.11,8.17,5.02
1.7726810389683347,Ideal,I,SI2,60.2,57.0,7661,7.47,7.38,4.47
1.1464535739109483,Good,I,SI2,57.1,62.0,3342,6.66,6.58,3.78
0.5337574469449282,Premium,G,VVS2,61.4,55.0,1129,4.88,4.83,2.98
0.9875056509025895,Ideal,E,SI1,61.7,57.0,4637,6.32,6.2,3.86
0.7995915393052841,Premium,E,VS1,62.8,57.0,3327,5.75,5.78,3.62
0.3609377187458889,Good,E,SI1,63.1,53.0,526,4.27,4.32,2.71
0.8845710801992138,Good,D,VS2,62.4,57.0,2906,5.74,5.8,3.6
0.26186201328114084,Premium,F,VS2,61.9,59.0,419,3.98,4.0,2.47
0.8905801754606265,Premium,I,VVS1,62.8,58.0,3443,5.95,5.99,3.75
0.8131077992863581,Good,F,SI2,61.8,57.0,2667,5.69,5.72,3.53
0.6320117922823534,Good,F,SI1,61.5,56.0,1639,5.2,5.24,3.21
1.4178820695530645,Very Good,I,SI1,62.2,56.0,5174,6.75,6.73,4.19
1.7863593219566312,Premium,G,VS1,61.9,58.0,14424,7.38,7.35,4.56
2.29635690977967,Good,E,SI2,59.7,59.0,17081,8.27,8.39,4.97
0.6104748205986278,Very Good,E,SI1,63.7,59.0,1090,5.07,5.01,3.21
0.5206592218677659,Premium,H,IF,62.2,55.0,1304,4.87,4.84,3.02
0.5811631386387539,Premium,E,VS2,62.6,58.0,1559,5.07,5.12,3.19
1.4085368521700923,Good,H,SI1,62.2,58.0,6569,6.81,6.77,4.22
0.8722370434903205,Premium,E,SI2,62.6,55.0,2263,5.62,5.69,3.54
0.5937176905246344,Good,G,VVS1,62.6,57.0,2005,5.08,5.14,3.2
0.8871532207261932,Premium,E,SI2,62.2,55.0,2256,5.81,5.71,3.58
0.5716614245667256,Premium,E,VS1,61.3,56.0,1726,5.18,5.22,3.19
1.2143317197956733,Good,H,SI2,61.4,57.0,5049,6.6,6.66,4.07
0.9413714020048285,Very Good,H,SI2,61.3,58.0,2628,6.1,6.04,3.72
0.36455210975449354,Premium,F,IF,60.9,57.0,873,4.35,4.38,2.66
1.0104605267722087,Good,D,SI2,63.3,59.0,3891,6.12,6.18,3.89
0.9006547716692622,Good,F,SI1,62.2,56.0,2728,5.79,5.73,3.58
0.3996715619127183,Premium,E,SI1,60.7,60.0,765,4.51,4.48,2.73
1.0788017449287906,Premium,E,SI1,62.6,58.0,4138,6.17,6.14,3.85
1.1039406234053266,Good,G,SI1,65.2,59.0,3250,6.05,6.01,3.93
2.0371332342702466,Premium,J,SI1,60.7,58.0,8487,7.72,7.63,4.66
1.2930449678901808,Premium,H,SI2,60.6,59.0,4267,6.63,6.6,4.01
0.3529231521122305,Good,H,VVS1,61.6,55.0,907,4.38,4.35,2.69
0.3267846871149428,Premium,G,IF,61.7,54.0,924,4.33,4.36,2.68
0.6502273207312929,Premium,E,VS2,61.9,55.0,1847,5.24,5.2,3.23
0.8127384599959749,Premium,I,SI1,61.0,56.0,2319,5.75,5.78,3.52
0.3538213182990077,Premium,E,VS1,60.3,64.0,756,4.42,4.44,2.67
0.41729532114508794,Good,H,SI1,63.6,57.0,665,4.53,4.49,2.87
0.9608814242515311,Good,H,SI2,59.5,60.0,2927,6.32,6.29,3.75
0.9226145838915789,Premium,E,SI1,62.2,59.0,2814,5.86,5.81,3.63
0.6141268134007205,Very Good,D,VS2,61.3,56.0,2546,5.35,5.42,3.3
1.2282630178219727,Good,H,SI2,63.4,57.0,3592,6.39,6.32,4.03
0.4815296405841782,Ideal,E,SI2,64.2,57.0,798,4.7,4.68,3.01
0.2964635002058999,Good,D,VS1,61.4,58.0,419,3.99,4.02,2.46
0.2678110160003983,Good,H,VS2,61.0,55.0,472,4.11,4.09,2.5
0.5261191344019415,Premium,E,VS2,61.8,57.0,1547,5.05,5.11,3.14
0.8110169126341534,Good,F,VS1,62.2,58.0,2829,5.75,5.7,3.56
1.2451643098076088,Premium,G,VVS2,60.9,56.0,7492,6.49,6.52,3.96
0.5684547777507378,Good,E,SI2,63.3,56.0,1077,5.05,5.09,3.21
1.1495237096535724,Good,E,VVS1,60.9,58.0,11382,6.61,6.53,4.0
0.41113474198554195,Premium,I,VS1,61.8,55.0,555,4.48,4.52,2.78
0.5965692616985167,Premium,G,SI1,61.7,58.0,1176,5.31,5.29,3.27
0.5603155485400421,Premium,E,VS2,62.3,57.0,1676,5.08,5.04,3.15
0.3212014944340224,Ideal,E,VS2,61.6,58.0,658,4.31,4.33,2.66
1.6602767158304141,Premium,G,VS1,60.8,58.0,11380,7.58,7.52,4.59
1.0859773826251553,Premium,F,VS2,62.9,57.0,6509,6.42,6.33,4.01
0.9756811082096375,Very Good,D,SI1,62.4,63.0,3997,6.18,6.15,3.85
0.45884140236518683,Good,G,VS2,60.3,60.6,743,4.7,4.71,2.84
0.7571749957339537,Very Good,D,SI1,60.6,58.0,2863,5.79,5.77,3.5
1.3245291945781645,Premium,F,VS1,61.2,58.0,7903,6.72,6.68,4.1
0.4256149669505652,Premium,G,VVS2,61.0,57.0,798,4.54,4.58,2.78
0.7024684301071495,Ideal,I,SI1,61.4,55.0,1193,5.37,5.42,3.31
1.1338925601714465,Premium,F,VVS1,63.2,56.0,9176,6.39,6.33,4.02
0.3925557730140856,Good,G,VS1,60.7,61.0,706,4.54,4.58,2.77
0.6018286363553202,Good,E,VS2,59.5,57.0,1689,5.25,5.27,3.13
1.2306411634671006,Good,F,SI2,61.8,57.0,5232,6.71,6.68,4.14
0.8234642860732069,Premium,G,VS1,62.3,58.0,3240,5.82,5.86,3.64
0.5738098926645975,Premium,J,SI1,62.6,59.0,1020,5.1,5.06,3.18
1.7745278386925105,Premium,H,SI1,61.6,58.0,8669,7.33,7.38,4.53
0.358676463463656,Premium,G,VS2,63.9,55.0,675,4.28,4.27,2.73
1.2264752153030718,Good,F,VVS2,62.3,57.0,10061,6.56,6.58,4.09
1.323952221731831,Premium,G,SI1,62.6,55.0,7731,6.75,6.7,4.21
1.2294712784993698,Good,H,SI1,61.7,59.0,4144,6.41,6.36,3.94
0.3761934808817516,Good,F,VVS2,61.6,58.0,795,4.5,4.53,2.78
0.8761137307038731,Good,D,VS2,55.6,73.0,2368,6.01,5.96,3.33
0.6093070476750919,Good,H,VS2,62.2,60.0,1432,5.28,5.23,3.27
0.4679798498196592,Premium,I,SI1,63.7,57.0,529,4.63,4.57,2.93
0.4886440907743164,Good,D,VS1,62.4,56.0,1105,4.75,4.8,2.98
0.3495800253436186,Premium,F,SI1,63.6,55.0,641,4.33,4.28,2.74
1.1043075174474972,Very Good,E,SI2,64.2,54.0,3449,6.08,6.11,3.91
0.735508395646335,Premium,J,VS2,62.0,62.0,1775,5.63,5.59,3.48
0.8849997276554114,Premium,E,SI1,61.7,57.0,2814,5.88,5.85,3.62
2.2563521042336134,Premium,I,SI1,61.9,56.0,16626,8.17,8.19,5.06
0.3750167983635209,Premium,G,VVS1,61.6,55.0,814,4.43,4.47,2.74
1.6928179084766382,Very Good,J,SI1,61.2,59.0,7589,7.45,7.41,4.55
2.132761399446355,Premium,E,SI2,60.0,64.0,16733,8.17,8.09,4.88
1.5166777572258405,Good,H,SI2,61.0,59.0,5231,6.93,7.0,4.25
0.34066678504766335,Good,H,VVS1,63.0,54.0,878,4.3,4.27,2.7
0.6398268438650068,Premium,G,SI2,60.9,55.0,1092,5.26,5.29,3.21
1.518170829000617,Premium,E,I1,61.1,62.0,3528,6.91,6.86,4.21
0.43172974314400325,Premium,E,VVS1,64.1,55.0,1298,4.71,4.68,3.01
1.1406145819273519,Premium,H,VS1,62.1,59.0,5569,6.43,6.38,3.98
1.2633835279287267,Premium,E,SI1,59.8,56.0,6169,6.63,6.67,3.98
0.38119133850088754,Premium,D,VS2,61.1,56.0,822,4.5,4.54,2.76
1.2388015988493353,Ideal,E,VS1,60.0,58.0,8998,6.66,6.7,4.01
0.7786657245427046,Very Good,G,VS2,63.1,57.0,2732,5.74,5.71,3.61
1.839303514743717,Premium,E,SI2,60.8,60.0,9028,7.36,7.42,4.49
0.7667377365014805,Premium,F,SI1,60.3,59.0,2312,5.73,5.78,3.47
0.47281498558165586,Premium,G,VS1,60.2,59.0,961,4.84,4.79,2.9
0.36839999798252854,Premium,E,SI1,63.7,58.0,526,4.24,4.27,2.71
0.3506318939620976,Premium,F,VS2,61.1,56.0,804,4.47,4.5,2.74
0.5902391280234089,Very Good,E,SI1,60.6,59.0,1337,5.13,5.16,3.12
1.3981057996526862,Very Good,G,SI2,59.1,55.0,5184,7.04,6.98,4.14
0.49693148307826274,Good,I,VVS1,62.7,59.0,842,4.67,4.71,2.94
2.5078748632051524,Very Good,E,SI2,62.4,61.0,18232,8.31,8.23,5.16
0.3798823606126016,Very Good,J,VS2,61.8,54.1,400,4.35,4.38,2.7
1.2004299945464443,Premium,I,SI1,61.2,61.0,4725,6.66,6.61,4.01
1.558867732467953,Premium,F,VVS2,62.4,57.0,12734,6.97,6.9,4.33
0.8536412901548384,Premium,H,VS1,61.9,56.0,2367,5.7,5.67,3.52
0.42045956079214,Very Good,G,VVS2,62.4,56.0,1050,4.68,4.64,2.91
0.48502005744444204,Ideal,E,VS1,60.8,59.0,1153,4.82,4.76,2.91
0.3695145801099393,Ideal,E,VS2,61.8,58.0,658,4.26,4.28,2.64
0.8063388987973802,Very Good,F,SI2,59.5,61.0,1662,5.78,5.68,3.41
0.37432471255994665,Premium,H,SI2,61.6,58.0,441,4.49,4.54,2.78
0.4331524096873469,Premium,E,VVS1,61.7,56.0,1367,4.78,4.82,2.96
1.2903711205773731,Premium,H,VVS1,61.7,56.0,7273,6.56,6.68,4.06
1.172663630160722,Premium,G,VS2,61.3,58.0,5964,6.45,6.53,3.98
1.0774050840521545,Premium,F,VVS2,60.4,59.0,9231,6.49,6.45,3.91
1.6469827928902876,Premium,H,SI1,61.8,61.0,9218,7.25,7.32,4.5
0.3620503679211867,Very Good,D,VS2,60.8,57.0,911,4.34,4.31,2.63
1.6178896985158313,Very Good,I,VS2,62.6,57.0,9586,7.26,7.31,4.56
0.34451399783705616,Ideal,E,SI1,61.7,56.0,675,4.29,4.27,2.64
0.641085366698061,Premium,E,VVS1,59.8,58.0,2302,5.27,5.24,3.14
0.39622579292402066,Ideal,G,SI2,62.5,57.0,540,4.38,4.35,2.73
1.832401447809997,Premium,J,VS1,61.5,59.0,8271,7.26,7.31,4.48
0.7738204084872914,Good,G,SI1,60.6,62.0,2246,5.81,5.77,3.51
0.48054542414543067,Good,E,VS2,60.4,63.0,791,4.68,4.72,2.84
1.8137309663490535,Premium,J,SI2,62.2,59.0,7245,7.52,7.47,4.66
0.7495332777176027,Good,E,VS2,61.1,58.0,2496,5.78,5.7,3.51
1.4882234230114255,Very Good,H,SI2,62.1,58.0,6347,6.78,6.84,4.23
0.4855583150712307,Good,I,VVS1,62.4,57.0,884,4.79,4.83,3.0
1.2638373387239978,Good,F,SI2,59.0,59.0,4414,6.55,6.6,3.88
0.35641509618172146,Premium,D,SI1,63.7,55.0,589,4.35,4.38,2.78
1.2089671148733314,Good,D,VS2,64.0,58.0,6176,6.3,6.24,4.01
0.36114352981841924,Premium,G,VS1,61.7,58.0,828,4.41,4.38,2.71
1.8408175885544702,Very Good,I,VS2,60.5,63.0,10106,7.52,7.45,4.53
0.48381406984260467,Good,E,VVS2,59.9,60.0,1233,4.8,4.82,2.88
0.5040418018005546,Very Good,E,VVS1,62.0,56.0,1400,4.78,4.84,2.98
0.3404449632619309,Premium,H,VVS2,62.5,55.0,802,4.37,4.34,2.72
0.4641466693533584,Very Good,I,IF,62.2,56.0,1050,4.75,4.71,2.94
0.4102804726867139,Premium,E,VS2,62.6,55.0,745,4.43,4.45,2.78
1.1128891639092189,Good,G,I1,61.7,57.0,2723,6.39,6.28,3.91
0.405325064619472,Premium,H,VS2,60.9,59.0,568,4.58,4.62,2.8
0.3868513765542764,Premium,F,SI2,62.8,55.0,460,4.48,4.53,2.83
0.7517866409571459,Very Good,G,VVS2,61.8,58.0,2874,5.67,5.63,3.49
1.276689746027689,Premium,J,SI2,62.5,57.0,4516,6.8,6.74,4.23
0.5237182637230402,Premium,D,VS1,61.9,55.0,1264,4.87,4.85,3.01
0.6035942067417314,Very Good,E,SI1,61.8,56.0,1607,5.21,5.17,3.21
0.3593883348077799,Ideal,D,SI1,63.0,55.0,732,4.34,4.32,2.73
2.2548586424749786,Good,I,SI1,62.9,55.0,12606,8.07,8.0,5.05
1.2659654841804584,Premium,G,SI2,61.8,55.0,4873,6.5,6.52,4.02
0.3291765395131972,Very Good,D,SI1,63.5,57.0,732,4.32,4.28,2.73
0.4662564138503877,Premium,H,IF,61.9,54.0,1177,4.9,4.95,3.05
1.879664431924719,Ideal,I,VVS1,61.7,53.0,11526,7.52,7.53,4.65
0.558491791620567,Premium,G,VVS2,61.2,56.0,1838,5.1,5.13,3.13
0.5390638768742717,Premium,E,VS2,61.3,62.0,1407,5.05,5.1,3.11
1.0724955388927506,Good,H,SI1,61.7,57.0,3772,6.21,6.26,3.85
2.294937134033609,Premium,H,SI2,60.0,60.0,11851,8.31,8.28,4.98
0.3269781527673936,Very Good,D,SI2,60.1,60.0,593,4.41,4.38,2.64
0.8495226045989903,Premium,H,SI1,61.1,56.0,2548,5.72,5.76,3.51
1.086017208583026,Good,E,VS1,59.5,57.0,7477,6.6,6.62,3.93
0.8903360430848914,Good,D,SI1,62.7,59.0,2782,5.73,5.69,3.58
0.8580600544728596,Good,H,SI1,62.8,57.0,2331,5.66,5.61,3.54
0.778389650648741,Good,F,SI2,63.2,59.0,1792,5.66,5.61,3.56
1.1916505373662087,Good,I,SI2,60.7,57.0,3786,6.54,6.57,3.98
0.8975505630629553,Premium,E,SI1,60.9,57.0,3055,5.93,5.97,3.62
1.2610355153113009,Premium,F,SI1,65.9,60.0,4561,6.25,6.17,4.09
1.5084169627706816,Premium,I,SI2,61.8,55.0,5820,6.87,6.91,4.26
1.1503963066862137,Premium,D,VS2,62.7,57.0,7792,6.39,6.36,4.0
2.422015632896099,Good,J,SI2,60.5,61.0,12655,8.4,8.47,5.1
0.3706994670701276,Ideal,D,VS2,61.8,55.0,911,4.34,4.3,2.67
0.7395128942430879,Good,D,IF,62.5,55.0,6607,5.5,5.47,3.43
0.4117629246345768,Premium,H,VVS1,62.3,54.0,722,4.46,4.5,2.79
0.6433261916059008,Premium,D,VS2,62.4,58.0,1749,5.09,5.13,3.19
1.5063837067555537,Premium,J,VVS1,61.2,56.0,6918,7.01,7.05,4.3
1.263322445440172,Premium,G,SI2,60.9,58.0,4277,6.58,6.52,3.99
1.201474718534722,Premium,I,VS2,62.0,54.0,5099,6.43,6.47,4.0
0.47660784615290197,Very Good,J,SI1,61.6,56.0,612,4.72,4.77,2.93
1.6413384891475529,Premium,F,VS2,61.1,58.0,14199,7.36,7.33,4.49
0.3352873094945011,Ideal,H,VS2,62.3,57.0,491,4.27,4.3,2.67
0.852668855693337,Good,F,SI1,62.6,57.0,2719,5.84,5.89,3.67
0.8114666410871031,Premium,G,VS1,61.0,55.0,3478,5.81,5.83,3.55
1.1560314391039903,Good,J,SI2,62.5,60.0,4152,6.51,6.57,4.09
0.5307857545981483,Premium,E,VS2,64.9,54.0,1215,4.94,4.92,3.2
0.5309275308650381,Premium,E,VS2,65.0,58.0,1188,4.96,4.92,3.21
2.5079231629905916,Ideal,I,VS2,62.4,62.0,16304,7.91,7.99,4.96
0.9908751191258214,Good,F,SI2,58.9,59.0,3282,6.38,6.35,3.75
0.8208710394369064,Premium,H,VS1,62.8,59.0,2428,5.61,5.7,3.55
1.4481883455036744,Ideal,F,I1,62.2,58.0,3984,6.76,6.72,4.19
0.35929892860944757,Premium,F,VVS1,62.8,60.0,834,4.32,4.34,2.72
0.4789642858424389,Very Good,E,VS2,62.4,54.0,935,4.76,4.79,2.98
0.6636873601824348,Very Good,D,VS2,61.5,59.0,1984,5.4,5.43,3.33
0.5700819063958078,Good,D,VS2,61.9,55.0,1787,5.11,5.13,3.17
0.4359604684283072,Premium,F,VS1,61.2,57.0,1076,4.8,4.77,2.93
2.4739200784571564,Very Good,E,SI2,61.2,58.0,14813,8.05,8.07,4.93
1.3439706031523444,Good,J,SI1,62.1,57.0,4617,6.74,6.81,4.21
0.8745131219319112,Premium,G,I1,62.5,59.0,1069,5.65,5.48,3.48
1.0610692910827648,Premium,F,VS1,57.8,59.0,6552,6.57,6.59,3.8
0.979736681003184,Good,E,SI1,63.9,55.0,4463,6.08,6.13,3.9
2.0993918565072565,Premium,H,SI1,62.9,58.0,13078,7.63,7.59,4.79
1.567134041949517,Premium,G,VS1,62.2,56.0,9891,7.01,7.05,4.37
1.8280779904923457,Premium,J,SI1,62.2,58.0,7550,7.48,7.54,4.67
1.0740259466058073,Premium,D,SI2,62.8,58.0,4753,6.33,6.37,3.99
0.36890710152933176,Premium,D,VS2,60.7,60.0,911,4.37,4.33,2.64
2.483677372716238,Premium,I,VS2,58.6,60.0,16080,8.48,8.55,4.99
1.103676175104429,Premium,F,VVS2,63.7,59.0,9728,6.34,6.38,4.05
1.606844677997823,Good,I,VS2,61.8,58.0,6537,6.94,6.98,4.3
1.7004555808358275,Good,I,SI1,61.1,59.0,8342,7.4,7.37,4.51
0.37404878179856227,Good,H,VVS2,62.4,57.0,625,4.32,4.36,2.71
0.5495476411103493,Good,I,VS1,61.9,54.0,825,4.95,4.97,3.07
1.3164269921363503,Ideal,F,VS2,61.8,58.0,9007,6.75,6.78,4.18
2.501011183753165,Premium,I,SI1,64.1,62.0,13587,7.94,7.85,5.06
0.47655361615536973,Premium,D,SI1,63.3,58.0,735,4.73,4.75,3.0
0.36381833593626406,Very Good,D,SI2,62.4,54.0,612,4.4,4.38,2.74
0.4266703284549184,Good,E,VS1,61.8,56.0,1053,4.74,4.77,2.94
1.5034603148936196,Premium,I,VS1,61.5,58.0,6691,6.84,6.88,4.22
0.3397298664193286,Premium,E,VS2,61.5,58.0,640,4.28,4.31,2.64
1.4409029385719665,Good,G,VVS2,61.1,56.0,11601,6.94,6.97,4.25
0.37525350118694306,Very Good,I,IF,61.6,55.0,891,4.47,4.46,2.75
1.1367661485843799,Premium,E,SI1,62.4,55.0,6324,6.34,6.42,3.98
0.6544729709913871,Ideal,G,VS2,61.1,56.0,1719,5.4,5.43,3.31
0.4363006733785976,Premium,J,VVS2,62.0,55.0,629,4.67,4.69,2.9
1.455195556511589,Good,G,VVS2,59.7,58.0,9537,6.94,6.9,4.13
0.355970786376198,Premium,F,IF,62.6,57.0,886,4.25,4.28,2.67
0.3273476585508529,Good,G,VVS2,62.5,53.0,677,4.37,4.4,2.74
0.3517416173437724,Premium,G,VVS2,61.9,57.0,650,4.3,4.33,2.66
1.390896953439551,Ideal,G,SI1,62.2,56.0,7598,6.96,6.9,4.31
1.2053017304300735,Good,D,VS2,62.1,64.0,5174,6.38,6.35,3.95
0.6629688883222711,Good,E,SI2,62.7,56.0,1234,5.29,5.34,3.33
1.7721831821344245,Good,G,VS1,60.6,57.0,14375,7.38,7.48,4.5
0.8618021753829752,Very Good,I,SI2,60.3,58.0,1917,5.78,5.72,3.47
0.33324846190088747,Ideal,E,VS2,62.7,58.0,872,4.33,4.31,2.71
0.4242344201064153,Premium,I,VS2,61.5,56.0,537,4.6,4.63,2.84
0.897213422890516,Good,G,VVS2,62.4,57.0,3777,5.71,5.79,3.59
0.42512024047464253,Premium,J,IF,62.5,56.0,758,4.7,4.74,2.95
0.40155484122953305,Good,G,VVS2,61.3,59.0,927,4.45,4.42,2.72
0.3681003566710994,Premium,H,VS1,63.3,56.0,675,4.3,4.26,2.71
0.7982723048212406,Very Good,E,SI1,62.2,57.0,2985,5.82,5.86,3.63
0.3814421006045448,Premium,G,SI2,59.4,59.0,434,4.5,4.52,2.68
0.45492249905345467,Good,I,VVS1,61.5,59.0,1107,4.81,4.75,2.94
1.5701534176940992,Good,G,VS1,62.4,58.0,9354,6.89,6.86,4.29
1.155009811757452,Good,I,SI2,61.6,59.0,3411,6.4,6.35,3.93
0.6115256358838226,Premium,F,SI2,61.8,56.0,1279,5.42,5.39,3.34
0.9963087735068065,Premium,H,SI1,59.9,57.0,2721,6.11,6.07,3.65
1.3911309109120347,Good,G,VS1,62.0,53.0,10556,7.06,7.07,4.37
0.2944101500130754,Good,E,VVS2,64.4,53.0,485,3.92,3.94,2.53
1.1384246580264439,Premium,F,SI2,63.4,54.0,3896,6.19,6.24,3.94
0.9519971951703184,Very Good,D,SI1,62.5,63.0,4068,6.11,6.14,3.83
0.32967530554057434,Premium,F,VVS1,62.6,56.0,814,4.27,4.29,2.68
0.7800226982009086,Premium,G,VS1,60.0,60.4,2241,5.6,5.7,3.39
0.5566153929847503,Good,I,VS2,62.2,56.0,1163,5.15,5.2,3.22
0.3315873177755046,Very Good,E,VVS1,61.5,56.0,853,4.34,4.37,2.68
0.8604824372112492,Premium,F,VS2,55.4,64.0,2724,6.06,5.97,3.34
1.032450219867017,Premium,D,SI2,63.2,57.0,3818,6.08,6.1,3.85
0.3684179729184102,Premium,G,SI2,62.0,55.0,422,4.28,4.33,2.67
1.2524765230404502,Premium,F,VS1,61.5,56.0,8061,6.5,6.47,3.99
0.807384290002368,Good,F,VS1,60.9,59.0,3220,5.83,5.87,3.56
1.2517923769170902,Premium,F,VS2,60.4,56.0,6467,6.59,6.56,3.97
1.181026954356079,Good,J,SI1,62.1,54.0,3207,6.48,6.4,4.0
1.1067706300644535,Very Good,H,I1,66.9,63.0,1758,6.04,5.91,4.0
0.5873334285783006,Premium,F,VS2,62.0,58.0,1601,5.08,5.11,3.16
0.7412350252278822,Good,F,SI2,60.9,58.0,1303,5.44,5.52,3.34
0.34235829005870505,Good,D,VS2,61.8,55.0,842,4.43,4.41,2.73
0.4635609205591983,Premium,G,VS2,61.4,55.0,827,4.75,4.8,2.93
0.44484545135741693,Very Good,F,VS2,62.1,57.0,800,4.61,4.67,2.88
0.4976801197753181,Premium,G,VS2,62.3,58.0,1113,4.85,4.81,3.01
1.848135021906235,Good,F,SI1,62.3,61.0,10866,7.29,7.22,4.52
2.322893427355288,Premium,G,SI2,60.7,62.0,15970,8.48,8.42,5.13
1.255827256673542,Good,F,SI2,64.0,58.0,4025,6.58,6.52,4.19
0.5991111484415405,Premium,F,VS1,62.5,52.4,1679,5.07,5.11,3.18
0.6249887257719219,Premium,G,VS2,63.2,58.0,1287,5.36,5.28,3.36
1.0814630884182637,Premium,H,VS2,64.7,58.0,3697,5.98,6.01,3.88
2.769445985111874,Premium,J,VS2,62.0,58.0,18325,8.63,8.6,5.34
0.4462925584916676,Premium,D,VS1,63.4,56.0,991,4.7,4.76,3.0
1.0908849465860382,Premium,H,VS2,63.8,59.0,4028,6.28,6.26,4.0
1.0800384486856491,Premium,E,VVS1,63.4,59.0,8359,6.27,6.24,4.0
2.3729779581404324,Premium,I,SI1,64.3,56.0,13286,7.85,7.99,5.09
2.160077047830088,Good,F,SI2,63.3,55.0,18458,7.96,8.05,5.08
1.0909258820031351,Premium,H,SI1,62.7,58.0,4724,6.41,6.32,3.99
0.26514773550943227,Very Good,D,VS1,61.5,58.0,611,3.93,3.98,2.43
2.651364523157293,Good,G,SI2,63.9,60.0,13242,8.37,8.3,5.32
0.39050792403670515,Premium,F,SI1,60.7,62.0,638,4.43,4.4,2.68
1.8549958701128717,Good,H,IF,63.1,57.0,13369,7.34,7.25,4.6
0.298561015853088,Ideal,E,VVS2,61.7,58.0,620,4.12,4.15,2.55
1.2558479219349612,Ideal,J,VS2,62.2,54.0,4443,6.41,6.47,4.01
0.5596809500229418,Good,F,VS1,61.9,56.0,1836,5.17,5.11,3.18
0.38838732795076175,Good,F,VVS1,61.6,55.0,854,4.4,4.43,2.72
1.1459793557274378,Good,D,VS1,61.6,58.0,8823,6.44,6.42,3.96
0.8534194491717034,Good,H,SI1,58.9,56.0,2398,5.91,5.88,3.47
1.1016747704240837,Good,E,VVS2,62.0,58.0,9552,6.54,6.46,4.03
0.9175557494897052,Premium,I,VS2,61.4,55.0,3355,6.03,6.06,3.71
0.4376402491539904,Premium,D,VS1,61.7,58.0,1018,4.76,4.8,2.95
0.9205529302249721,Premium,J,SI1,63.8,58.0,2195,5.95,5.97,3.8
0.32931959722433424,Premium,G,VVS1,61.9,55.0,816,4.3,4.36,2.68
0.6224116725896411,Premium,D,VS2,61.3,60.0,1928,5.28,5.29,3.24
1.5212488723974604,Premium,I,VS2,61.6,62.0,7182,7.15,7.1,4.39
0.9263631838423532,Premium,F,SI1,61.6,59.0,2745,5.9,5.96,3.65
2.4639203781651453,Good,G,SI2,62.8,55.0,15877,8.06,8.11,5.08
1.1056513456139785,Good,G,VS2,61.6,61.0,5759,6.36,6.46,3.95
2.3412132165884048,Premium,F,SI2,60.2,59.0,18784,8.28,8.33,5.0
0.9082980063770928,Good,H,VS2,66.1,61.0,2553,5.6,5.57,3.69
0.6935891461125177,Premium,F,VVS2,59.5,61.0,2290,5.36,5.33,3.18
1.2872591766713062,Premium,F,IF,61.4,56.0,11631,6.62,6.68,4.08
0.48252028493934457,Very Good,D,SI1,60.8,57.0,772,4.77,4.81,2.91
0.3611195709033699,Premium,E,VS1,60.7,57.0,911,4.36,4.31,2.63
1.0484781375554169,Premium,F,SI2,63.4,60.0,3465,6.06,6.09,3.85
1.2320853831072323,Premium,F,SI2,62.1,56.0,4162,6.41,6.44,3.99
0.906800965657746,Premium,E,SI1,63.4,56.0,2565,5.84,5.9,3.72
1.3112491852395596,Premium,F,SI2,62.5,56.2,6401,6.81,6.85,4.27
1.4257482325872262,Premium,G,VVS2,60.9,53.0,9403,6.88,6.92,4.2
0.39470892129675195,Ideal,D,SI2,61.2,59.0,689,4.59,4.56,2.8
1.1623038318325185,Premium,G,VVS2,62.8,53.9,7520,6.37,6.42,4.02
1.0817173439788106,Ideal,F,SI2,62.4,57.0,5798,6.37,6.42,3.99
1.3065681427553812,Good,D,SI2,60.0,63.0,4560,6.59,6.64,3.97
1.1217612864787148,Premium,J,SI2,61.9,55.0,4174,6.5,6.43,4.01
